price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,manufacturer
10924,2015,chevrolet equinox,excellent,4.0,gas,124427.0,automatic,SUV,silver,1.0,chevrolet
22000,2003,ram 2500,excellent,6.0,diesel,175800.0,automatic,truck,blue,1.0,ram
8895,2017,hyundai elantra,excellent,4.0,gas,76100.0,automatic,sedan,color_unknown,0,hyundai
13295,2016,toyota camry,like new,4.0,gas,,automatic,sedan,color_unknown,0,toyota
21000,2009,chevrolet silverado 2500hd,excellent,8.0,gas,129000.0,automatic,truck,black,1.0,chevrolet
5999,2001,toyota rav4,like new,4.0,gas,88566.0,automatic,SUV,silver,0,toyota
7500,2005,cadillac escalade,good,8.0,gas,99000.0,automatic,SUV,silver,1.0,cadillac
5000,1999,chevrolet silverado 1500,fair,8.0,gas,198901.0,automatic,truck,color_unknown,1.0,chevrolet
35000,2015,chevrolet silverado 1500,excellent,8.0,gas,42680.0,automatic,pickup,white,1.0,chevrolet
16950,2009,jeep wrangler,excellent,6.0,gas,130816.0,automatic,SUV,green,1.0,jeep
44913,0,chevrolet corvette,excellent,8.0,gas,13341.0,manual,coupe,blue,0,chevrolet
30000,2012,ram 2500,excellent,6.0,diesel,122000.0,automatic,pickup,white,1.0,ram
1800,2003,ford expedition,fair,8.0,gas,176000.0,automatic,SUV,white,0,ford
12500,2006,ford f-250 super duty,good,8.0,diesel,165000.0,automatic,pickup,white,1.0,ford
1900,2002,jeep grand cherokee laredo,good,6.0,gas,200100.0,automatic,SUV,red,1.0,jeep
6995,2010,toyota prius,excellent,4.0,hybrid,113200.0,automatic,hatchback,color_unknown,0,toyota
15999,2012,ram 2500,good,8.0,gas,,automatic,pickup,white,1.0,ram
11500,2005,ford f250,good,,diesel,207947.0,automatic,truck,brown,1.0,ford
15000,1997,ram 1500,like new,8.0,gas,,automatic,pickup,color_unknown,1.0,ram
10000,1987,chevrolet camaro,excellent,8.0,gas,16135.0,automatic,coupe,blue,0,chevrolet
7800,2006,ford f-150,good,8.0,gas,155000.0,automatic,truck,red,1.0,ford
46200,2018,gmc sierra,new,8.0,gas,1428.0,automatic,truck,blue,1.0,gmc
18500,0,ford f350,excellent,8.0,diesel,150.0,automatic,truck,black,1.0,ford
7500,2009,honda pilot,excellent,6.0,gas,172000.0,automatic,SUV,grey,1.0,honda
29250,2018,chevrolet silverado 1500,like new,8.0,gas,10300.0,automatic,truck,green,0,chevrolet
1500,2001,toyota rav4,fair,4.0,gas,,manual,SUV,blue,1.0,toyota
9700,0,ram 2500,good,8.0,diesel,,automatic,truck,brown,1.0,ram
36900,2014,gmc sierra,like new,8.0,diesel,78000.0,automatic,pickup,white,1.0,gmc
3000,2007,toyota camry,excellent,4.0,gas,234000.0,automatic,sedan,white,0,toyota
7650,2007,chevrolet silverado,excellent,8.0,gas,133000.0,automatic,pickup,grey,0,chevrolet
4950,2009,chevrolet traverse,good,6.0,gas,1.0,automatic,SUV,grey,0,chevrolet
24500,2017,gmc sierra 1500,like new,,gas,18000.0,automatic,truck,color_unknown,0,gmc
4900,2007,ram 1500,good,,gas,168815.0,automatic,pickup,black,1.0,ram
11995,2012,ford mustang,excellent,6.0,gas,70305.0,automatic,coupe,color_unknown,0,ford
6995,2009,chevrolet malibu,excellent,4.0,gas,94200.0,automatic,sedan,custom,0,chevrolet
14961,2015,chevrolet camaro,excellent,6.0,gas,61392.0,automatic,convertible,red,0,chevrolet
7995,2014,chevrolet cruze,excellent,4.0,gas,90700.0,automatic,sedan,white,0,chevrolet
12995,2015,kia sorento,excellent,,gas,89400.0,automatic,wagon,red,1.0,kia
28500,2019,ram 1500,excellent,8.0,gas,16000.0,automatic,truck,blue,1.0,ram
10900,2015,buick enclave,like new,6.0,gas,62000.0,automatic,SUV,silver,0,buick
7500,2005,gmc sierra,fair,8.0,gas,160000.0,automatic,pickup,red,0,gmc
6995,2010,ford explorer,excellent,6.0,gas,129000.0,automatic,SUV,grey,1.0,ford
8250,2013,subaru outback,excellent,4.0,gas,148000.0,automatic,wagon,black,1.0,subaru
6995,2010,toyota camry,excellent,4.0,gas,105000.0,automatic,sedan,color_unknown,0,toyota
6995,2010,toyota corolla,excellent,4.0,gas,125000.0,automatic,sedan,color_unknown,0,toyota
11995,2002,jeep wrangler,excellent,6.0,gas,86000.0,manual,SUV,red,1.0,jeep
6995,2005,subaru outback,excellent,4.0,gas,113000.0,automatic,wagon,green,1.0,subaru
13995,2004,jeep wrangler,excellent,6.0,gas,75000.0,manual,SUV,silver,1.0,jeep
10000,1991,ford f-250,excellent,,gas,50000.0,automatic,bus,black,0,ford
14900,2009,toyota tacoma,excellent,6.0,gas,117000.0,automatic,pickup,color_unknown,0,toyota
38488,2018,ford f250,like new,,gas,,automatic,truck,silver,1.0,ford
6000,2008,ford mustang,good,,gas,,automatic,coupe,red,0,ford
4995,2006,ford mustang,excellent,6.0,gas,109390.0,manual,coupe,color_unknown,0,ford
15995,2013,honda cr-v,excellent,4.0,gas,60150.0,automatic,wagon,brown,1.0,honda
9990,2009,ford f150,excellent,8.0,gas,137256.0,automatic,truck,white,1.0,ford
39488,2018,ford f350,like new,8.0,gas,,automatic,truck,white,1.0,ford
25000,2010,ford f350 super duty,excellent,8.0,diesel,149705.0,automatic,truck,white,1.0,ford
16500,2001,ford f-250,good,8.0,diesel,260000.0,manual,pickup,blue,1.0,ford
7450,2016,hyundai elantra,excellent,,gas,121493.0,automatic,hatchback,color_unknown,0,hyundai
12000,2004,ram 2500,good,8.0,gas,190000.0,automatic,truck,black,1.0,ram
3000,2010,chevrolet malibu,fair,4.0,gas,134000.0,automatic,sedan,red,0,chevrolet
11500,2018,chevrolet malibu,like new,4.0,gas,10900.0,automatic,sedan,white,0,chevrolet
2350,1998,ram 1500,good,8.0,gas,174000.0,automatic,truck,black,0,ram
6450,2015,ford focus,excellent,4.0,gas,79093.0,automatic,coupe,red,0,ford
19250,2015,ford f150,excellent,6.0,gas,92500.0,automatic,pickup,custom,0,ford
4999,2013,chrysler 200,excellent,4.0,gas,86200.0,automatic,sedan,red,0,chrysler
38488,2017,chevrolet silverado 2500hd,excellent,8.0,gas,23500.0,automatic,truck,color_unknown,1.0,chevrolet
3000,2003,chevrolet trailblazer,good,6.0,gas,21234.0,automatic,SUV,green,1.0,chevrolet
4000,0,toyota camry,good,4.0,gas,150000.0,automatic,sedan,color_unknown,0,toyota
19250,2015,ford f150,excellent,6.0,gas,92500.0,automatic,pickup,custom,0,ford
5700,2015,nissan sentra,excellent,4.0,gas,87000.0,automatic,sedan,silver,0,nissan
15000,2014,gmc sierra,like new,6.0,gas,60000.0,automatic,pickup,white,0,gmc
6000,2006,honda accord,excellent,4.0,gas,140000.0,automatic,sedan,silver,0,honda
6500,2005,jeep grand cherokee,excellent,8.0,gas,78453.0,automatic,SUV,color_unknown,1.0,jeep
6777,2009,ford edge,excellent,6.0,gas,127312.0,automatic,SUV,red,1.0,ford
14500,2011,ford f150,excellent,8.0,gas,130000.0,automatic,pickup,white,1.0,ford
6900,2014,chevrolet equinox,excellent,4.0,gas,112253.0,automatic,sedan,silver,0,chevrolet
23000,2016,ford mustang,like new,8.0,gas,19000.0,manual,coupe,blue,0,ford
6000,2014,chevrolet cruze,good,4.0,gas,102587.0,automatic,sedan,color_unknown,0,chevrolet
1,0,chevrolet silverado,excellent,8.0,gas,140582.0,automatic,truck,silver,0,chevrolet
20800,2007,ram 2500,good,6.0,diesel,153000.0,automatic,pickup,red,1.0,ram
11700,2015,nissan frontier crew cab sv,excellent,6.0,gas,70000.0,automatic,truck,red,0,nissan
5450,2003,subaru outback,excellent,4.0,gas,138000.0,automatic,wagon,silver,1.0,subaru
5995,2010,toyota corolla,excellent,4.0,gas,144000.0,automatic,sedan,red,0,toyota
5995,2009,toyota camry,excellent,4.0,gas,130000.0,automatic,sedan,silver,0,toyota
12995,2014,honda cr-v,excellent,4.0,gas,124000.0,automatic,SUV,color_unknown,1.0,honda
13450,2005,jeep wrangler,excellent,6.0,gas,113000.0,automatic,SUV,green,1.0,jeep
7250,0,dodge grand caravan,excellent,,gas,129000.0,automatic,mini-van,black,0,dodge
13750,2012,toyota camry,excellent,4.0,gas,40000.0,automatic,sedan,silver,0,toyota
4700,2005,honda civic lx,good,4.0,gas,128442.0,automatic,sedan,silver,0,honda
6700,2007,toyota 4runner,good,6.0,gas,,automatic,SUV,white,0,toyota
11000,2009,chevrolet silverado,good,8.0,gas,,automatic,pickup,color_unknown,1.0,chevrolet
2300,0,jeep grand cherokee,good,6.0,gas,,automatic,SUV,green,1.0,jeep
20000,2017,dodge grand caravan,good,6.0,gas,44000.0,automatic,mini-van,white,0,dodge
5995,2009,toyota camry,excellent,4.0,gas,99452.0,automatic,sedan,black,0,toyota
7995,2015,nissan altima,excellent,4.0,gas,,automatic,sedan,brown,0,nissan
26700,2015,ford f150 supercrew cab xlt,good,6.0,gas,48278.0,other,pickup,brown,1.0,ford
29600,2016,ford f150 supercrew cab xlt,good,6.0,gas,26002.0,other,pickup,green,1.0,ford
9400,2011,chevrolet equinox,good,4.0,gas,118576.0,automatic,SUV,white,1.0,chevrolet
18850,2015,buick enclave,good,6.0,gas,75200.0,automatic,SUV,blue,1.0,buick
18900,2016,ford edge,good,4.0,gas,54000.0,automatic,SUV,grey,1.0,ford
9999,0,ram 2500,good,6.0,diesel,192000.0,automatic,truck,blue,1.0,ram
14950,2012,ram 1500,excellent,8.0,gas,114773.0,automatic,truck,grey,1.0,ram
6950,2013,nissan altima,excellent,4.0,gas,,automatic,sedan,grey,0,nissan
21500,2014,jeep wrangler,excellent,6.0,gas,46728.0,manual,SUV,grey,1.0,jeep
29900,2011,ford f-250 sd,good,8.0,diesel,129146.0,automatic,truck,silver,1.0,ford
29900,2012,ram 3500,good,6.0,diesel,144000.0,automatic,truck,white,1.0,ram
2995,1995,chevrolet tahoe,good,8.0,gas,226000.0,automatic,SUV,red,1.0,chevrolet
9495,2013,ford escape,excellent,4.0,gas,84858.0,automatic,SUV,color_unknown,1.0,ford
6500,1999,jeep wrangler,good,4.0,gas,140844.0,automatic,SUV,red,1.0,jeep
7500,1998,chevrolet silverado,good,6.0,gas,115000.0,manual,truck,color_unknown,1.0,chevrolet
16500,2011,ford f350 super duty,good,8.0,diesel,340000.0,automatic,pickup,brown,1.0,ford
1900,1998,chevrolet silverado,fair,8.0,gas,177000.0,automatic,truck,color_unknown,0,chevrolet
21000,2019,chevrolet equinox,excellent,4.0,gas,18000.0,automatic,SUV,color_unknown,0,chevrolet
20000,2012,gmc sierra 1500,good,8.0,gas,88500.0,automatic,truck,red,1.0,gmc
7000,2008,toyota tacoma,salvage,6.0,gas,,automatic,pickup,black,0,toyota
5399,2011,chevrolet equinox,good,4.0,gas,156560.0,automatic,SUV,grey,1.0,chevrolet
16000,2010,ford f-250,good,,gas,109000.0,automatic,pickup,silver,1.0,ford
3200,2006,chevrolet trailblazer,good,6.0,gas,149100.0,automatic,SUV,brown,1.0,chevrolet
5950,1985,nissan maxima,good,6.0,gas,86000.0,automatic,sedan,color_unknown,0,nissan
8900,2010,jeep liberty,excellent,6.0,gas,54500.0,automatic,SUV,silver,1.0,jeep
29500,2011,chevrolet silverado 3500hd,like new,8.0,gas,22485.0,automatic,pickup,white,1.0,chevrolet
27977,2016,toyota tacoma,excellent,,gas,39340.0,automatic,truck,blue,1.0,toyota
7995,2010,chevrolet traverse,good,6.0,gas,96261.0,automatic,SUV,black,1.0,chevrolet
6995,2008,toyota rav4,good,4.0,gas,140253.0,automatic,SUV,green,1.0,toyota
10900,2006,ram 1500,excellent,8.0,gas,,automatic,truck,silver,1.0,ram
12000,2009,chevrolet silverado,good,8.0,gas,,automatic,truck,grey,1.0,chevrolet
10800,2003,toyota tacoma,like new,6.0,gas,99071.0,automatic,truck,white,1.0,toyota
5995,2012,kia soul,excellent,,gas,,automatic,wagon,silver,0,kia
29800,2018,gmc sierra 1500,excellent,8.0,gas,10500.0,automatic,truck,black,1.0,gmc
26300,2015,ford mustang gt coupe 2d,good,8.0,gas,38415.0,automatic,coupe,silver,0,ford
26700,2017,ford mustang gt coupe 2d,good,8.0,gas,7430.0,other,coupe,color_unknown,0,ford
10499,2008,chevrolet tahoe,excellent,,gas,,automatic,SUV,blue,1.0,chevrolet
9938,2013,hyundai santa fe,excellent,4.0,gas,87087.0,automatic,SUV,color_unknown,0,hyundai
9250,2012,chevrolet camaro,excellent,6.0,gas,110000.0,automatic,convertible,orange,0,chevrolet
25150,2015,toyota tacoma,excellent,6.0,gas,53350.0,automatic,pickup,white,1.0,toyota
29500,2016,toyota 4runner,excellent,6.0,gas,89600.0,automatic,SUV,color_unknown,1.0,toyota
5900,2008,chevrolet silverado 1500,good,8.0,gas,283200.0,automatic,pickup,silver,1.0,chevrolet
19500,2011,jeep wrangler unlimited,excellent,6.0,gas,132600.0,automatic,SUV,color_unknown,1.0,jeep
4295,2012,chevrolet malibu,good,4.0,gas,154498.0,automatic,sedan,silver,0,chevrolet
4500,2012,chevrolet malibu,excellent,6.0,gas,180000.0,automatic,sedan,grey,0,chevrolet
7400,2013,ram 1500,good,8.0,gas,150000.0,automatic,truck,white,0,ram
12750,2002,toyota tundra,excellent,8.0,gas,107000.0,automatic,pickup,white,1.0,toyota
34850,0,chevrolet silverado 1500,excellent,,gas,64300.0,automatic,pickup,grey,1.0,chevrolet
4000,2004,chevrolet colorado,excellent,4.0,gas,98400.0,automatic,pickup,grey,0,chevrolet
4300,2008,chrysler 300,good,6.0,gas,154000.0,automatic,sedan,black,1.0,chrysler
2650,2005,honda civic,good,4.0,gas,,automatic,coupe,grey,0,honda
8995,2013,volkswagen passat,like new,4.0,diesel,87150.0,automatic,sedan,white,0,volkswagen
7499,2014,honda civic lx,good,4.0,gas,81730.0,automatic,sedan,blue,0,honda
5999,2011,nissan rogue,good,4.0,gas,112000.0,automatic,SUV,silver,1.0,nissan
44900,2019,gmc sierra 1500,like new,8.0,gas,21800.0,automatic,pickup,color_unknown,1.0,gmc
23000,2016,buick enclave,good,6.0,gas,53000.0,manual,SUV,silver,1.0,buick
13900,2018,toyota camry le,like new,4.0,gas,35000.0,automatic,sedan,blue,0,toyota
11900,2013,chevrolet silverado 2500hd,good,8.0,gas,170000.0,automatic,truck,blue,1.0,chevrolet
38488,2018,ford f250,like new,8.0,gas,29000.0,automatic,truck,color_unknown,1.0,ford
39488,2018,ford f350,like new,,gas,32000.0,automatic,truck,white,1.0,ford
24600,2018,gmc acadia,like new,6.0,gas,24971.0,automatic,SUV,white,0,gmc
38488,2017,gmc sierra 2500hd,excellent,,gas,23433.0,automatic,truck,white,1.0,gmc
14950,2010,toyota tacoma,good,6.0,gas,150000.0,automatic,pickup,black,1.0,toyota
3000,2005,toyota camry le,good,4.0,gas,175000.0,automatic,sedan,blue,0,toyota
6500,0,cadillac escalade,excellent,8.0,gas,153012.0,automatic,SUV,silver,1.0,cadillac
2500,2007,nissan altima,good,4.0,gas,240558.0,manual,sedan,red,0,nissan
9800,1999,jeep wrangler,excellent,4.0,gas,155300.0,manual,offroad,color_unknown,1.0,jeep
10900,2015,nissan frontier,fair,4.0,gas,65905.0,automatic,pickup,silver,0,nissan
8999,2008,ram 1500,good,8.0,gas,181764.0,automatic,truck,black,1.0,ram
16881,2014,ford f-150,excellent,6.0,gas,99102.0,automatic,truck,red,1.0,ford
9500,2006,chevrolet silverado,good,8.0,gas,120183.0,automatic,truck,blue,0,chevrolet
8775,2012,hyundai santa fe,excellent,4.0,gas,92843.0,automatic,SUV,blue,0,hyundai
895,2003,chevrolet impala,fair,6.0,gas,138030.0,automatic,sedan,silver,0,chevrolet
4500,2009,nissan altima,good,4.0,gas,157000.0,automatic,sedan,grey,0,nissan
4700,2013,chevrolet cruze,good,6.0,gas,990000.0,automatic,sedan,black,0,chevrolet
2895,2000,jeep grand cherokee,excellent,6.0,gas,187929.0,automatic,SUV,silver,1.0,jeep
10900,2009,chevrolet silverado 1500,excellent,,gas,91639.0,automatic,truck,blue,0,chevrolet
2995,2001,honda cr-v,good,4.0,gas,228579.0,automatic,SUV,color_unknown,1.0,honda
15995,0,ford f350 super duty,excellent,8.0,other,93285.0,automatic,truck,white,0,ford
12995,2013,nissan rogue,excellent,4.0,gas,,automatic,wagon,black,1.0,nissan
20995,2013,ram 1500,excellent,8.0,gas,96100.0,automatic,truck,color_unknown,1.0,ram
13995,2008,chevrolet silverado 1500,excellent,,gas,93300.0,automatic,truck,grey,1.0,chevrolet
14995,2013,honda cr-v,excellent,4.0,gas,60150.0,automatic,wagon,brown,1.0,honda
3200,2004,ford ranger,good,6.0,gas,,automatic,pickup,black,1.0,ford
13500,2011,chevrolet silverado 1500,good,8.0,gas,83000.0,automatic,truck,blue,1.0,chevrolet
23950,2014,gmc sierra 1500,excellent,8.0,gas,137000.0,automatic,truck,color_unknown,1.0,gmc
42995,2018,chevrolet suburban,excellent,8.0,gas,40800.0,automatic,SUV,black,1.0,chevrolet
14995,2011,ford ranger,excellent,6.0,gas,54200.0,automatic,truck,grey,1.0,ford
7000,2000,gmc sierra,excellent,6.0,gas,166031.0,manual,offroad,white,0,gmc
48500,2018,ford f250 super duty,excellent,8.0,diesel,8303.0,automatic,pickup,white,1.0,ford
5289,2011,kia soul,excellent,4.0,gas,98892.0,manual,SUV,color_unknown,0,kia
16999,0,ford explorer,excellent,,gas,,automatic,SUV,black,1.0,ford
5892,2007,hyundai santa fe,good,6.0,gas,107220.0,automatic,SUV,blue,0,hyundai
8869,2010,subaru forester,good,4.0,gas,82406.0,automatic,SUV,green,1.0,subaru
13995,2017,chevrolet cruze,excellent,4.0,gas,27895.0,automatic,sedan,silver,0,chevrolet
11850,2016,dodge charger,excellent,6.0,gas,29000.0,automatic,sedan,grey,0,dodge
10000,2013,chevrolet camaro,excellent,6.0,gas,98200.0,manual,coupe,grey,0,chevrolet
4499,2012,ford focus se,like new,4.0,gas,,automatic,sedan,red,0,ford
33000,2015,toyota 4runner,excellent,,gas,70100.0,automatic,SUV,white,1.0,toyota
23000,2012,ford f250,excellent,8.0,diesel,,automatic,pickup,black,1.0,ford
13800,2011,chevrolet suburban,excellent,8.0,gas,172365.0,automatic,SUV,white,1.0,chevrolet
7500,0,chevrolet tahoe,excellent,8.0,gas,151500.0,automatic,SUV,grey,1.0,chevrolet
13800,2012,ford f150,excellent,8.0,gas,129000.0,automatic,sedan,black,1.0,ford
14995,2009,chevrolet suburban,good,8.0,gas,147693.0,automatic,wagon,white,1.0,chevrolet
20200,2018,nissan frontier crew cab sv,good,6.0,gas,49596.0,other,pickup,black,1.0,nissan
4000,2000,chevrolet silverado,excellent,8.0,gas,120000.0,automatic,truck,white,0,chevrolet
18500,1988,chevrolet corvette,excellent,8.0,gas,11427.0,automatic,coupe,white,0,chevrolet
6900,2004,ford f-150,good,8.0,gas,135000.0,automatic,truck,silver,1.0,ford
1150,2008,dodge grand caravan,fair,6.0,gas,186000.0,automatic,mini-van,red,0,dodge
6950,2010,chevrolet silverado 2500hd,good,8.0,gas,190000.0,automatic,truck,white,0,chevrolet
3650,2006,subaru outback,like new,4.0,gas,164000.0,automatic,wagon,color_unknown,1.0,subaru
4650,2006,subaru forester,like new,4.0,gas,134000.0,automatic,wagon,blue,1.0,subaru
1400,2004,ford focus,good,4.0,gas,161857.0,automatic,hatchback,red,0,ford
1500,1997,ford explorer,fair,8.0,gas,,automatic,SUV,custom,1.0,ford
800,2003,volkswagen passat,good,4.0,gas,146720.0,automatic,sedan,color_unknown,0,volkswagen
6598,2011,nissan rogue,excellent,4.0,gas,133000.0,automatic,SUV,color_unknown,1.0,nissan
5400,2012,kia soul,excellent,4.0,gas,150000.0,automatic,hatchback,color_unknown,0,kia
3400,2005,ford fusion se,excellent,4.0,gas,176000.0,automatic,sedan,color_unknown,0,ford
15999,2015,ford mustang,excellent,4.0,gas,,automatic,coupe,black,0,ford
14999,2006,jeep wrangler,excellent,6.0,gas,48411.0,automatic,SUV,silver,1.0,jeep
13999,2010,chevrolet silverado 1500,excellent,8.0,gas,,automatic,pickup,white,1.0,chevrolet
2700,2003,chevrolet suburban,good,8.0,gas,219000.0,automatic,SUV,white,1.0,chevrolet
3500,2009,subaru forester,excellent,4.0,gas,170000.0,automatic,SUV,red,1.0,subaru
5875,2006,ford escape,excellent,6.0,gas,10900.0,automatic,SUV,green,1.0,ford
25000,2016,ford explorer,excellent,6.0,gas,63000.0,automatic,SUV,color_unknown,1.0,ford
7500,2015,chevrolet traverse,good,6.0,gas,73328.0,automatic,SUV,blue,0,chevrolet
9900,2014,volkswagen passat,excellent,4.0,diesel,49400.0,automatic,coupe,black,0,volkswagen
4500,2008,ford ranger,good,6.0,gas,147000.0,automatic,pickup,white,0,ford
3998,2012,nissan versa,excellent,4.0,gas,119000.0,manual,sedan,silver,0,nissan
4998,2008,nissan altima,excellent,4.0,gas,,automatic,coupe,grey,0,nissan
21000,2018,nissan frontier crew cab sv,good,6.0,gas,39852.0,other,pickup,silver,1.0,nissan
27600,2018,chevrolet camaro lt coupe 2d,good,6.0,gas,8427.0,other,coupe,silver,0,chevrolet
6750,2008,gmc yukon,excellent,8.0,gas,,automatic,SUV,color_unknown,0,gmc
5300,2004,honda cr-v,excellent,4.0,gas,144940.0,automatic,SUV,green,1.0,honda
16500,2013,chevrolet camaro lt coupe 2d,good,6.0,gas,,automatic,coupe,color_unknown,0,chevrolet
7950,2010,honda accord,excellent,4.0,gas,121607.0,automatic,sedan,black,0,honda
14950,2012,ram 1500,excellent,8.0,gas,114773.0,automatic,truck,grey,1.0,ram
6950,2013,nissan altima,excellent,4.0,gas,158786.0,automatic,sedan,grey,0,nissan
13500,2005,toyota tacoma,excellent,6.0,gas,124000.0,automatic,truck,color_unknown,0,toyota
14500,2003,gmc sierra,excellent,,gas,63800.0,automatic,pickup,red,1.0,gmc
11500,2017,volkswagen jetta,excellent,4.0,gas,37500.0,manual,sedan,black,0,volkswagen
10500,2006,toyota tundra,good,8.0,gas,190000.0,automatic,pickup,silver,1.0,toyota
7500,2006,jeep wrangler,good,6.0,gas,130000.0,automatic,SUV,blue,1.0,jeep
4500,1999,chevrolet suburban,excellent,8.0,gas,210334.0,automatic,SUV,custom,1.0,chevrolet
30195,2017,ram 3500,like new,8.0,gas,,automatic,truck,black,1.0,ram
6700,2012,chevrolet cruze,good,4.0,gas,154000.0,automatic,sedan,blue,0,chevrolet
13900,2017,chevrolet impala,good,6.0,gas,110100.0,automatic,sedan,black,0,chevrolet
10875,2017,chevrolet cruze,good,,gas,101420.0,automatic,sedan,black,0,chevrolet
1800,1995,ram 1500,good,8.0,gas,221000.0,automatic,pickup,red,1.0,ram
39500,2018,chevrolet colorado,excellent,6.0,gas,24770.0,automatic,truck,black,1.0,chevrolet
14900,2017,ford edge,good,4.0,gas,129094.0,automatic,SUV,white,1.0,ford
12990,2014,jeep cherokee,good,4.0,gas,103500.0,automatic,SUV,custom,1.0,jeep
24800,2018,honda accord,like new,4.0,gas,29940.0,automatic,sedan,color_unknown,0,honda
5000,2017,nissan versa,like new,4.0,gas,75890.0,automatic,sedan,color_unknown,0,nissan
16100,2013,chevrolet camaro lt coupe 2d,good,6.0,gas,65820.0,other,coupe,black,0,chevrolet
8499,2010,chevrolet camaro,excellent,6.0,gas,100000.0,automatic,coupe,silver,0,chevrolet
9000,2008,ford f250 super duty,excellent,,diesel,270000.0,automatic,truck,color_unknown,1.0,ford
6499,2015,hyundai sonata,like new,4.0,gas,142000.0,automatic,sedan,color_unknown,0,hyundai
12977,2016,kia sorento,excellent,4.0,gas,46594.0,automatic,SUV,silver,0,kia
14662,2017,chevrolet equinox,excellent,4.0,gas,26024.0,automatic,SUV,blue,0,chevrolet
14499,2005,chevrolet silverado 2500hd,excellent,8.0,gas,,automatic,truck,silver,1.0,chevrolet
11450,2015,chevrolet camaro,good,6.0,gas,26000.0,automatic,coupe,color_unknown,0,chevrolet
8500,2013,buick enclave,excellent,6.0,gas,90567.0,automatic,SUV,color_unknown,0,buick
6800,2013,chevrolet camaro,excellent,6.0,gas,100000.0,automatic,coupe,grey,0,chevrolet
7699,0,bmw x5,good,6.0,gas,143000.0,automatic,SUV,white,1.0,bmw
1200,1995,volkswagen passat,good,6.0,gas,,manual,sedan,green,0,volkswagen
1750,2003,chevrolet silverado,fair,8.0,gas,180000.0,automatic,truck,red,1.0,chevrolet
10950,2014,volkswagen passat,excellent,4.0,diesel,,automatic,sedan,black,0,volkswagen
6900,2010,subaru forester,excellent,,gas,116000.0,manual,hatchback,blue,1.0,subaru
17500,2016,toyota rav4,excellent,4.0,gas,48000.0,automatic,SUV,red,0,toyota
3500,2009,volkswagen jetta,good,5.0,gas,170000.0,automatic,wagon,white,0,volkswagen
3800,0,volkswagen jetta,excellent,4.0,gas,93751.0,automatic,sedan,custom,0,volkswagen
2800,2003,volkswagen jetta,good,5.0,gas,166000.0,automatic,sedan,silver,0,volkswagen
3795,2005,honda odyssey,excellent,6.0,gas,168594.0,automatic,mini-van,grey,0,honda
13500,2013,hyundai santa fe,excellent,6.0,gas,95000.0,automatic,SUV,black,1.0,hyundai
19650,0,toyota highlander,good,6.0,gas,93698.0,automatic,SUV,grey,0,toyota
9500,2006,chevrolet silverado,good,8.0,gas,120183.0,automatic,truck,blue,0,chevrolet
15455,2017,toyota camry,good,4.0,gas,50861.0,automatic,sedan,white,0,toyota
10500,1999,ford f350,good,,diesel,116625.0,automatic,truck,brown,0,ford
7995,2006,ford f350 super duty,good,8.0,gas,44796.0,automatic,pickup,white,0,ford
4250,2006,ford f-150,fair,6.0,gas,148014.0,manual,pickup,white,0,ford
5000,2007,ford f-150,good,8.0,gas,132618.0,automatic,truck,silver,0,ford
13999,2017,hyundai sonata,good,4.0,gas,27687.0,automatic,sedan,color_unknown,0,hyundai
2995,2001,honda accord,good,6.0,gas,130638.0,automatic,sedan,black,0,honda
3700,2011,nissan altima,good,4.0,diesel,169800.0,automatic,sedan,color_unknown,0,nissan
3000,1994,chevrolet silverado,good,8.0,gas,14000.0,automatic,truck,blue,0,chevrolet
1200,1997,chevrolet tahoe,fair,8.0,gas,271000.0,automatic,SUV,green,1.0,chevrolet
4000,2006,chrysler 300,good,6.0,gas,,automatic,sedan,silver,0,chrysler
6997,2007,ford mustang,excellent,6.0,gas,115526.0,automatic,coupe,red,0,ford
4497,2001,bmw x5,excellent,6.0,gas,165273.0,automatic,SUV,silver,1.0,bmw
14800,2012,ford f250,excellent,8.0,gas,159395.0,automatic,truck,white,0,ford
6495,0,chevrolet silverado 2500hd,good,8.0,gas,180123.0,automatic,pickup,blue,0,chevrolet
5900,2008,toyota rav4,excellent,,gas,130256.0,automatic,SUV,silver,0,toyota
5495,2007,toyota camry,excellent,4.0,gas,182000.0,automatic,sedan,silver,0,toyota
4495,2005,toyota camry,excellent,4.0,gas,175000.0,automatic,sedan,silver,0,toyota
22975,2014,ford f250,excellent,8.0,gas,101844.0,automatic,pickup,white,1.0,ford
7000,2013,nissan altima,excellent,4.0,gas,96000.0,automatic,sedan,red,0,nissan
3995,2005,honda odyssey,good,6.0,gas,149000.0,automatic,mini-van,silver,0,honda
11500,2015,volkswagen passat,excellent,4.0,gas,,automatic,sedan,color_unknown,0,volkswagen
6500,2005,ford f-250,good,8.0,diesel,197.0,automatic,truck,color_unknown,0,ford
7500,0,toyota rav4,excellent,4.0,gas,91000.0,automatic,SUV,white,1.0,toyota
4995,2010,honda odyssey,excellent,6.0,gas,184115.0,automatic,van,color_unknown,0,honda
10500,2007,cadillac escalade,good,8.0,gas,195294.0,automatic,SUV,black,1.0,cadillac
12900,2004,jeep wrangler,excellent,6.0,gas,,other,SUV,black,1.0,jeep
24999,2015,gmc sierra 1500,excellent,,gas,58131.0,automatic,truck,silver,1.0,gmc
